2025-09-21 20:19:54,647 INFO  Logger.cs: 70 - 
2025-09-21 20:36:53,905 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:36:53,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-20
2025-09-21 20:36:53,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-24
2025-09-21 20:36:53,906 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:36:53,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-24
2025-09-21 20:36:53,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-21
2025-09-21 20:36:53,907 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:36:53,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-21
2025-09-21 20:36:53,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MainAssem
2025-09-21 20:36:53,909 INFO  ExportHelperExtension.cs: 1136 - Found 244 in MainAssem
2025-09-21 20:36:53,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MainAssem
2025-09-21 20:36:53,909 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-21 20:36:53,910 INFO  ExportHelperExtension.cs: 1160 - 51 components to check
2025-09-21 20:36:53,910 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-19
2025-09-21 20:36:53,911 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-19
2025-09-21 20:36:53,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-19
2025-09-21 20:36:53,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-18
2025-09-21 20:36:53,911 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-18
2025-09-21 20:36:53,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-18
2025-09-21 20:36:53,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-25
2025-09-21 20:36:53,912 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-25
2025-09-21 20:36:53,912 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-25
2025-09-21 20:36:53,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-22
2025-09-21 20:36:53,914 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-22
2025-09-21 20:36:53,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-22
2025-09-21 20:36:53,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-23
2025-09-21 20:36:53,914 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-23
2025-09-21 20:36:53,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-23
2025-09-21 20:36:53,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-20
2025-09-21 20:36:53,916 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:36:53,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-20
2025-09-21 20:36:53,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-24
2025-09-21 20:36:53,917 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:36:53,917 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-24
2025-09-21 20:36:53,917 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-21
2025-09-21 20:36:53,918 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:36:53,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-21
2025-09-21 20:36:55,026 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-21 20:36:55,031 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-21 20:36:55,033 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-21 20:38:13,838 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:13,991 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:14,150 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:14,303 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:14,474 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:14,653 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:15,041 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:15,611 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:15,711 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:38:16,725 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:42:06,957 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:42:32,156 INFO  SwAddin.cs: 294 - Assembly export called for file MainAssem
2025-09-21 20:42:35,920 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-21 20:42:38,772 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-21 20:42:38,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MainAssem
2025-09-21 20:42:38,773 INFO  ExportHelperExtension.cs: 1136 - Found 244 in MainAssem
2025-09-21 20:42:38,775 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MainAssem
2025-09-21 20:42:38,775 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-21 20:42:38,775 INFO  ExportHelperExtension.cs: 1160 - 51 components to check
2025-09-21 20:42:38,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-19
2025-09-21 20:42:38,776 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-19
2025-09-21 20:42:38,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-19
2025-09-21 20:42:38,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-18
2025-09-21 20:42:38,776 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-18
2025-09-21 20:42:38,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-18
2025-09-21 20:42:38,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-25
2025-09-21 20:42:38,778 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-25
2025-09-21 20:42:38,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-25
2025-09-21 20:42:38,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-22
2025-09-21 20:42:38,778 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-22
2025-09-21 20:42:38,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-22
2025-09-21 20:42:38,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-23
2025-09-21 20:42:38,779 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-23
2025-09-21 20:42:38,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-23
2025-09-21 20:42:38,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-20
2025-09-21 20:42:38,780 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:42:38,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-20
2025-09-21 20:42:38,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-24
2025-09-21 20:42:38,782 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:42:38,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-24
2025-09-21 20:42:38,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-21
2025-09-21 20:42:38,783 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:42:38,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-21
2025-09-21 20:42:38,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MainAssem
2025-09-21 20:42:38,784 INFO  ExportHelperExtension.cs: 1136 - Found 244 in MainAssem
2025-09-21 20:42:38,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MainAssem
2025-09-21 20:42:38,785 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-21 20:42:38,785 INFO  ExportHelperExtension.cs: 1160 - 51 components to check
2025-09-21 20:42:38,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-19
2025-09-21 20:42:38,786 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-19
2025-09-21 20:42:38,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-19
2025-09-21 20:42:38,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-18
2025-09-21 20:42:38,786 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-18
2025-09-21 20:42:38,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-18
2025-09-21 20:42:38,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-25
2025-09-21 20:42:38,788 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-25
2025-09-21 20:42:38,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-25
2025-09-21 20:42:38,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-22
2025-09-21 20:42:38,790 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-22
2025-09-21 20:42:38,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-22
2025-09-21 20:42:38,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-23
2025-09-21 20:42:38,791 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-23
2025-09-21 20:42:38,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-23
2025-09-21 20:42:38,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-20
2025-09-21 20:42:38,792 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:42:38,792 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-20
2025-09-21 20:42:38,792 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-24
2025-09-21 20:42:38,792 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:42:38,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-24
2025-09-21 20:42:38,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-21
2025-09-21 20:42:38,793 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:42:38,795 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-21
2025-09-21 20:42:39,165 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-21 20:42:39,166 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-21 20:42:39,166 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-21 20:43:53,545 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:53,713 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:53,863 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:54,025 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:54,184 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:54,345 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:54,547 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:43:54,999 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:44:06,889 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:44:18,732 INFO  SwAddin.cs: 294 - Assembly export called for file MainAssem
2025-09-21 20:44:20,255 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-21 20:44:21,813 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-21 20:44:21,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MainAssem
2025-09-21 20:44:21,815 INFO  ExportHelperExtension.cs: 1136 - Found 244 in MainAssem
2025-09-21 20:44:21,816 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MainAssem
2025-09-21 20:44:21,816 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-21 20:44:21,816 INFO  ExportHelperExtension.cs: 1160 - 51 components to check
2025-09-21 20:44:21,817 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-19
2025-09-21 20:44:21,817 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-19
2025-09-21 20:44:21,818 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-19
2025-09-21 20:44:21,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-18
2025-09-21 20:44:21,818 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-18
2025-09-21 20:44:21,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-18
2025-09-21 20:44:21,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-25
2025-09-21 20:44:21,820 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-25
2025-09-21 20:44:21,821 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-25
2025-09-21 20:44:21,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-22
2025-09-21 20:44:21,821 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-22
2025-09-21 20:44:21,821 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-22
2025-09-21 20:44:21,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-23
2025-09-21 20:44:21,822 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-23
2025-09-21 20:44:21,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-23
2025-09-21 20:44:21,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-20
2025-09-21 20:44:21,824 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:44:21,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-20
2025-09-21 20:44:21,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-24
2025-09-21 20:44:21,824 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:44:21,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-24
2025-09-21 20:44:21,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from T200-21
2025-09-21 20:44:21,826 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:44:21,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in T200-21
2025-09-21 20:44:21,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MainAssem
2025-09-21 20:44:21,828 INFO  ExportHelperExtension.cs: 1136 - Found 244 in MainAssem
2025-09-21 20:44:21,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MainAssem
2025-09-21 20:44:21,829 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-21 20:44:21,829 INFO  ExportHelperExtension.cs: 1160 - 51 components to check
2025-09-21 20:44:21,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-19
2025-09-21 20:44:21,830 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-19
2025-09-21 20:44:21,830 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-19
2025-09-21 20:44:21,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-18
2025-09-21 20:44:21,832 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-18
2025-09-21 20:44:21,833 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-18
2025-09-21 20:44:21,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-25
2025-09-21 20:44:21,833 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-25
2025-09-21 20:44:21,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-25
2025-09-21 20:44:21,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-22
2025-09-21 20:44:21,860 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-22
2025-09-21 20:44:21,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-22
2025-09-21 20:44:21,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-23
2025-09-21 20:44:21,861 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-23
2025-09-21 20:44:21,861 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-23
2025-09-21 20:44:21,861 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-20
2025-09-21 20:44:21,862 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-20
2025-09-21 20:44:21,862 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-20
2025-09-21 20:44:21,862 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-24
2025-09-21 20:44:21,862 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-24
2025-09-21 20:44:21,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-24
2025-09-21 20:44:21,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from T200-21
2025-09-21 20:44:21,863 INFO  ExportHelperExtension.cs: 1136 - Found 24 in T200-21
2025-09-21 20:44:21,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in T200-21
2025-09-21 20:44:22,192 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-21 20:44:22,193 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-21 20:44:22,195 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-21 20:45:24,056 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:24,215 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:24,392 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:24,554 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:24,730 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:25,135 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:25,810 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:45:26,472 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:55:36,722 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-09-21 20:55:36,871 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-21 20:55:43,796 INFO  ExportHelperExtension.cs: 347 - Creating joint thruster0C_link
2025-09-21 20:55:43,800 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-09-21 20:55:43,800 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-09-21 20:55:43,801 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-09-21 20:55:43,801 INFO  ExportHelperExtension.cs: 1402 - Fixing 1188
2025-09-21 20:55:43,801 INFO  ExportHelperExtension.cs: 1402 - Fixing 1356
2025-09-21 20:55:43,801 INFO  ExportHelperExtension.cs: 1402 - Fixing 1368
2025-09-21 20:55:43,801 INFO  ExportHelperExtension.cs: 1402 - Fixing 1386
2025-09-21 20:55:43,803 INFO  ExportHelperExtension.cs: 1402 - Fixing 1198
2025-09-21 20:55:43,803 INFO  ExportHelperExtension.cs: 1402 - Fixing 1305
2025-09-21 20:55:43,803 INFO  ExportHelperExtension.cs: 1402 - Fixing 1216
2025-09-21 20:55:43,804 INFO  ExportHelperExtension.cs: 1402 - Fixing 1363
2025-09-21 20:55:43,804 INFO  ExportHelperExtension.cs: 1402 - Fixing 1379
2025-09-21 20:55:43,804 INFO  ExportHelperExtension.cs: 1402 - Fixing 1389
2025-09-21 20:55:43,804 INFO  ExportHelperExtension.cs: 1402 - Fixing 1199
